client_id,Cluster
100202,0
68188,3
36313,0
71899,0
166566,1
118225,1
175000,3
89977,1
126901,1
30161,0
129420,0
156358,0
13453,0
80705,1
63363,0
104904,1
69459,1
167414,0
99490,0
143339,0
32979,0
101898,0
52866,0
64826,0
175883,3
34392,1
19055,3
155706,3
171442,3
16009,3
157450,3
128921,1
18923,0
34226,0
118356,1
108522,1
44778,3
130009,1
28822,0
125176,0
30914,0
89857,1
144006,0
109358,1
63573,3
62271,0
38385,1
35091,4
30317,3
133827,0
42941,1
107908,3
85211,1
158082,4
151966,3
30621,1
117306,3
111596,1
81969,0
157180,1
74592,0
133842,3
123135,0
54440,0
167517,0
119304,0
53002,0
34306,1
130202,0
126501,1
14047,0
91666,1
75690,3
158244,3
41062,1
35019,3
3573,0
122306,1
102202,1
40799,0
67069,1
156783,1
147382,1
13554,1
136358,0
48985,0
117798,1
173909,3
98289,1
144044,1
177644,3
139355,1
81773,0
61108,1
137387,0
85420,1
128639,1
77734,0
82084,0
120488,1
139684,1
21083,1
54321,0
117845,4
11164,0
27997,3
121038,1
117683,3
69269,1
39352,1
20262,1
9484,3
80088,2
153331,0
75229,3
46619,0
104869,0
117775,3
57021,1
138653,3
87932,1
148012,0
103370,1
71803,1
16734,1
17570,1
60524,1
34860,3
36993,1
12142,3
38001,0
24899,0
161097,1
109000,1
13613,0
22930,3
34725,1
58757,0
76425,1
142636,1
15557,1
44893,0
174159,0
104073,3
83244,1
49941,0
27670,1
77806,0
102357,3
89260,3
27881,1
156268,1
95873,1
102929,3
84721,1
104906,1
12751,3
22932,1
170143,0
142860,0
87790,0
62807,1
68910,1
144466,1
121165,1
48981,0
57382,0
98318,1
59687,0
131263,1
141046,3
9150,1
81828,1
47386,1
76903,1
133032,3
12393,1
56369,1
143546,0
24880,1
148268,3
64742,3
46368,1
88647,3
86739,1
150700,3
67665,0
123497,3
155442,1
8269,1
30658,1
137602,0
23843,0
143131,1
95987,1
111522,3
29417,0
663,3
12342,0
176636,0
159949,1
59851,0
108733,0
176098,1
67467,1
160809,1
123115,0
58328,0
126910,3
153005,1
92438,4
113965,0
59646,0
142976,0
172356,0
144283,1
93728,0
106051,1
40289,0
32325,0
121058,3
77820,0
59022,0
108809,3
12495,1
90213,0
170854,1
124594,1
18829,1
52965,0
132224,3
168359,0
139066,1
138254,0
68168,1
5781,3
64695,1
87410,0
56567,3
24589,0
57218,1
110606,0
54804,0
164973,3
129544,1
91114,3
88579,0
115608,1
156170,1
37244,1
38619,0
146813,1
29806,0
131598,1
36268,0
97167,0
161290,1
104202,0
8686,0
114078,3
70099,0
141627,4
8085,0
149129,0
25949,1
174046,1
85320,0
99616,3
160557,1
109573,1
171426,1
147606,3
143170,1
50844,1
153900,0
53300,0
83315,1
95034,3
98337,1
45361,0
16507,0
161877,1
77683,3
15344,1
86902,0
14043,4
168638,3
63046,3
113333,1
131257,0
143300,1
73543,1
156863,0
154132,3
100582,1
168640,0
143228,0
30631,3
91049,1
52813,3
82568,1
41912,0
20266,3
47341,3
146293,1
130469,1
57180,0
152871,0
148459,1
58778,1
124729,0
117750,0
92846,1
128458,3
138825,0
124321,1
160997,0
62749,1
98355,1
155691,3
110242,1
92760,1
92692,1
25983,3
105402,3
5050,0
24300,1
100284,1
29109,3
29983,0
136203,0
33832,1
29346,1
79905,1
85041,1
133980,1
88909,0
128272,0
35006,1
78174,1
60606,0
94891,0
153750,3
42115,1
44934,1
27598,1
143426,1
137151,1
16915,0
134288,1
132671,1
99875,1
157576,0
46813,1
40858,1
117276,0
151396,0
164622,3
148831,1
62613,1
85409,0
110290,1
86950,0
92275,1
145800,1
87224,0
120222,0
101339,1
63357,0
117241,3
113855,1
43946,1
5474,3
152380,1
63940,3
84789,1
110747,1
43164,1
153145,0
171171,1
143831,0
32144,0
103394,1
72884,1
70940,1
61418,1
8686,0
58,0
6090,1
85188,0
30065,0
25995,0
13152,1
44054,3
19529,3
87273,0
129627,0
2965,4
24849,0
58201,0
42409,1
81726,3
173908,3
65371,0
89828,1
144364,0
26697,1
164785,1
85552,0
62917,1
76348,0
9401,0
132452,3
38522,1
71357,3
33159,0
174732,1
14043,4
89183,1
81234,1
83842,0
64481,3
120065,1
127311,3
113480,1
19928,3
108758,0
68809,1
23882,1
93336,3
176170,1
131726,0
44964,0
62988,1
23036,1
103949,1
67993,3
98388,0
36724,0
83570,1
65206,3
141628,0
53994,1
102333,3
124865,3
76156,3
17823,1
154799,3
157944,0
124127,0
150543,0
132283,1
103908,1
17667,3
4812,0
165042,1
162821,1
14636,0
48300,1
101102,1
53355,1
23770,4
27388,1
156740,0
6452,3
49308,3
61813,0
35151,1
154158,0
119255,0
42431,0
126598,1
120065,1
163921,3
66205,1
91729,0
175543,0
2085,0
69801,3
30530,1
45198,1
116751,1
156327,1
21810,1
98208,3
61135,1
174043,3
101365,3
16386,0
110095,3
94824,1
69098,0
73203,1
115899,1
84936,0
30427,0
133889,0
153767,0
59348,0
148515,1
17709,1
114778,1
80779,0
137571,3
126435,1
23688,1
169301,0
38344,1
133401,0
53300,0
142341,0
19559,0
60395,3
105066,0
12994,0
60643,1
125461,1
38513,1
60596,1
28915,1
67485,0
94071,1
135285,1
76482,1
49312,1
44350,3
5882,1
128486,3
119816,3
86103,0
148244,3
128212,3
77395,1
51988,0
162992,0
31395,1
42897,0
147874,3
144938,4
57058,3
91289,1
130005,0
140992,0
144349,0
128849,1
139994,0
153754,0
140805,0
100313,3
153657,0
74671,0
43606,1
173335,1
5744,0
68578,1
123104,0
164257,1
54003,1
117903,1
154580,1
173142,0
73906,0
138067,1
71778,3
149647,0
71774,3
133049,3
46384,3
67548,1
53912,1
86612,0
134486,1
56712,1
121413,1
98532,1
23470,0
127783,4
135224,1
96254,0
145703,0
100022,0
84994,0
48850,0
91706,1
46026,1
111821,3
47314,1
173794,1
94134,1
13371,1
147280,3
142712,0
102760,3
64008,1
150025,0
36718,1
124938,0
156994,1
85457,0
5105,1
121491,0
63002,0
163549,0
96958,1
55089,0
80624,0
43749,1
106308,0
156417,0
176695,0
44341,0
69963,1
17622,1
40958,3
48984,3
114984,1
137527,1
172750,0
100201,0
56445,1
127937,1
17133,3
91220,3
113047,0
133123,4
175959,0
140618,1
23687,1
133707,0
46818,3
9773,1
147825,0
68714,1
62023,0
116856,0
10243,0
26610,0
127809,1
25985,3
14904,0
28194,1
49651,0
77718,0
70267,1
28509,1
109141,1
107016,0
20125,1
8326,3
4844,1
157812,1
177666,1
54635,1
149745,1
162513,1
136873,1
80737,0
33314,3
24376,1
138108,1
9956,1
35611,1
108298,0
166251,1
71728,0
163394,0
65619,4
171440,0
39985,1
169013,1
5045,0
105616,1
105976,1
23327,1
162018,1
171869,0
8936,1
51213,1
157219,0
20338,0
133827,0
41489,1
139817,1
167058,0
97921,0
111858,1
20692,3
49868,1
119193,0
8458,3
168441,1
49623,3
77953,1
66759,3
158565,1
146366,1
131598,0
42547,1
16795,3
168850,3
36442,1
8640,0
147972,4
176290,0
101361,3
85919,1
103114,1
140984,1
46732,0
51303,1
55207,1
105118,3
4709,1
40663,1
134669,1
130595,0
110612,1
167689,0
74547,0
43621,1
139245,3
176260,0
139211,0
109412,1
91897,1
26239,3
128673,3
153545,1
167023,1
13892,3
70848,3
137298,1
100193,1
89340,0
167411,0
48287,0
173851,0
156331,1
16999,0
777,1
47244,0
162255,0
172994,0
137150,0
113423,3
150163,1
125890,1
66010,3
24320,0
6295,1
82211,0
118350,4
174306,0
12979,0
148737,0
60029,0
43039,1
143446,1
89291,0
165415,4
16514,1
7548,1
56781,0
148085,1
54712,3
131047,1
11890,1
20770,2
51561,1
6948,1
52972,0
28653,0
159263,1
51028,1
156495,3
71476,1
75794,1
69114,1
16157,3
138179,1
175413,1
148487,0
118635,1
12540,1
15600,1
49396,1
21088,0
108759,0
70234,0
157446,1
5543,1
153822,3
150543,0
111855,3
116164,0
64775,3
13988,0
74559,3
68204,3
59770,1
134692,3
103127,0
88584,0
84615,0
2045,1
175851,3
145394,0
94615,1
28428,3
56962,0
54470,0
19449,3
72787,3
109826,3
58298,0
106095,1
60531,1
118430,3
6311,0
157263,1
151975,1
65952,1
36123,0
171839,0
48594,3
67073,1
10713,1
114344,3
11576,3
42091,1
36398,1
108000,1
27949,1
25942,1
119275,1
73981,1
142748,1
67860,0
163325,1
163615,1
85748,3
85545,4
99283,1
53384,3
41510,1
103868,0
58585,0
134384,0
168565,1
42096,0
136172,1
49623,3
82998,1
137392,0
26543,3
110317,0
42225,1
45473,1
44876,1
136592,0
173928,3
51592,0
43096,0
50743,0
12100,1
57209,3
65514,3
27544,1
121488,3
87932,1
139224,1
36755,1
122228,0
34159,1
144911,3
121822,0
155900,0
96950,3
126381,3
134657,1
62483,1
109755,1
157182,0
123127,1
79976,3
176436,0
126976,4
97170,0
111952,1
44176,1
144077,0
106570,0
114780,0
176366,0
90939,0
11477,1
43685,0
19493,1
113746,1
45451,0
141574,1
167915,1
86673,1
7709,3
122900,3
9908,0
50482,0
150551,1
80913,1
165439,1
161700,3
46268,0
2537,0
17802,1
79570,1
7643,0
51222,1
38353,3
58627,1
22938,1
168221,1
83338,0
167445,0
34371,3
2694,0
124806,1
11256,0
66200,1
21558,1
13664,1
139038,0
100689,1
133664,1
108982,1
112575,1
79024,1
80737,0
110671,0
6889,3
166481,1
51861,1
69839,1
105283,1
59636,1
132709,3
137795,1
110210,3
103121,3
54498,0
103289,0
58678,1
167359,1
24578,1
63097,3
156588,0
31844,3
65389,3
91332,0
141618,1
35848,0
107208,0
25980,0
48465,1
161034,1
88284,3
80423,0
124526,1
169791,1
55309,0
149017,3
105395,1
27425,0
162599,4
151487,1
60155,3
10180,1
153091,1
166437,3
93466,1
37523,3
117996,1
176646,0
163223,1
116549,0
78484,3
53318,1
88501,1
29660,3
162829,1
126552,1
157115,1
175853,1
93513,3
35000,1
26834,3
4414,0
98364,0
83906,3
126002,0
34954,1
50431,1
50286,1
93205,0
653,1
35289,0
149534,0
115336,1
77335,3
2388,0
43,1
96127,0
160236,1
36692,0
84344,0
8106,1
148721,1
4970,1
52297,0
12189,1
155839,1
144349,0
107886,3
157686,1
154927,0
130323,3
142899,0
11121,0
110989,1
176779,0
68053,0
86488,1
23413,1
45259,0
49216,0
87720,0
122641,3
173873,0
14480,0
48795,0
17813,1
67450,1
175241,0
123324,3
132521,0
163275,0
104272,0
35367,0
4011,0
62928,0
130344,3
88788,0
53750,0
149507,1
144296,3
60112,0
104680,3
33493,1
93514,1
25389,0
111953,0
20604,0
17276,3
10291,0
168802,1
17422,3
85464,1
35263,0
152034,1
126684,1
129123,1
8526,3
3725,1
152407,1
164470,0
75163,0
127981,1
106291,3
138701,0
998,1
35644,0
91005,1
150942,1
172177,0
14396,1
165415,4
36587,3
90468,1
115065,3
128072,0
137114,3
162629,1
114423,1
139058,1
4920,1
44894,1
68294,1
85145,1
97919,0
55601,1
155985,1
49069,0
138043,1
112980,3
58562,3
160205,3
74004,0
71806,3
87116,0
43579,0
53243,0
35415,3
130509,0
67186,0
89513,1
93942,0
45153,3
6208,3
122776,0
41897,3
174319,0
13000,1
31260,3
33381,3
46035,4
49684,1
103116,3
141628,0
77347,1
1120,0
114026,3
141016,0
48264,0
125107,0
171614,1
393,0
60216,0
101192,3
140152,1
125509,0
109542,1
17616,1
89030,3
24376,1
14520,2
168632,1
85970,1
123457,1
93496,3
73775,0
60921,0
109534,1
112279,1
158247,1
78406,0
88935,3
40078,0
95384,1
71432,1
49660,1
145968,0
122699,3
50146,0
71675,1
10400,3
49202,0
47204,1
81181,1
8966,0
46507,1
130141,0
172580,1
62295,1
63764,1
90851,0
47968,1
19554,3
90993,3
380,0
15239,0
109880,0
151549,1
22686,1
88141,0
86391,1
130621,0
85896,3
130542,1
138823,1
677,1
9309,0
141188,1
74960,3
63104,0
63942,1
146514,0
57070,0
109221,1
127904,3
7162,1
142040,1
38270,3
115660,1
155982,0
7140,0
168718,0
119943,0
91405,1
106582,0
49327,1
76184,1
95037,0
126997,1
98282,0
42793,3
71775,0
119524,0
136098,1
37535,1
158233,3
65924,0
93493,0
82433,0
61723,0
134790,3
22422,1
138740,0
14520,2
171721,0
85029,0
57091,3
124327,0
118884,3
124772,1
57000,0
89758,3
111948,1
125996,3
15344,1
48739,3
97103,0
101535,1
31093,0
6841,0
95180,1
62026,1
78368,1
167073,1
89909,4
86194,0
100445,1
32788,3
142727,1
164138,1
109239,1
93137,3
157470,0
52397,0
49711,1
83904,3
4910,3
555,0
61494,0
41742,3
108879,1
17777,1
83294,3
29880,0
45881,0
36659,1
32391,3
129773,0
52493,3
153154,3
49578,3
97408,0
162494,0
114873,3
96025,3
139684,1
107586,1
167377,1
36981,0
177013,1
175818,1
25539,4
171888,0
144638,1
161348,3
69388,1
121954,0
5827,0
97094,1
151195,0
86045,3
33123,1
116082,0
23116,0
140391,1
118020,3
86133,0
60867,3
99157,0
93635,1
21659,0
141090,0
175257,1
63667,1
16679,1
57848,0
13673,0
34056,3
63633,0
141046,3
177474,1
42126,0
9168,3
110571,0
27447,1
168155,0
118350,4
104900,1
72799,0
108763,0
129738,0
150676,3
75603,3
111027,1
59633,3
18554,3
158571,3
167505,3
124644,4
55662,1
48430,1
63121,3
140617,4
53037,0
104684,3
103059,0
24257,1
8600,0
78976,1
124247,1
126007,1
81532,0
12936,1
75993,1
150717,1
142435,1
168500,0
88309,0
69124,1
74032,0
140832,1
45329,4
63069,3
4612,1
24028,3
119061,0
111812,0
166959,3
4896,1
109465,0
128873,1
136670,1
932,0
149754,1
44171,0
134623,0
6090,1
145141,1
153716,1
175490,3
136193,3
39878,0
94279,1
69338,1
126899,3
91008,1
75390,0
16410,1
113829,0
138986,1
71742,1
33039,1
2676,0
151982,0
164890,1
167874,1
106798,3
71905,3
91759,0
42323,1
82424,1
45419,1
118679,0
14120,0
97490,3
86372,0
42576,3
110835,3
81075,0
91008,1
160244,3
14550,0
136691,1
92819,3
84254,1
93583,0
123104,0
112507,3
112359,1
2275,0
109225,1
161536,1
98998,0
98838,3
22759,3
8457,0
74965,1
26581,1
81487,0
59229,1
123725,4
148463,3
114026,3
81359,3
52655,0
143165,0
102765,1
138859,3
69475,1
111268,1
24218,3
133992,0
77225,1
60494,1
118806,0
69317,1
53682,3
143368,0
111635,1
96257,0
120793,1
84585,3
116416,0
47693,0
170329,3
91912,3
71908,3
60940,1
54017,1
122508,1
105671,3
62967,1
170570,1
154200,1
102670,0
102449,0
170049,1
119962,1
73898,3
80423,1
15328,1
73963,1
71548,3
108098,1
10500,1
76776,1
78638,0
90803,1
110973,0
73629,1
112360,1
37429,3
75639,3
145164,1
88186,0
16910,2
65440,0
125102,0
90810,0
43362,0
114794,1
106773,3
50340,1
37626,0
154550,0
110438,1
31394,1
35395,0
56596,0
80256,1
123450,0
143479,0
502,1
36553,0
35076,1
113214,0
152561,0
96127,0
25339,3
57093,0
85114,3
63820,3
45746,1
172073,3
44505,0
22498,1
97932,1
154807,3
176821,0
118527,0
105728,1
142612,0
137489,0
122877,0
34755,1
24310,0
130011,1
170322,1
129707,3
160059,0
29471,3
7140,0
50097,1
107369,1
108157,3
121043,0
166648,1
129739,0
107271,1
3818,0
144569,1
95765,0
123205,1
4650,1
175049,1
160213,0
26890,0
57245,1
43062,1
104658,0
126050,3
54426,1
65898,1
107356,4
111652,1
111323,1
15521,3
154232,3
167342,1
120481,0
108997,1
84158,1
114419,1
173095,0
147422,1
81704,0
11709,1
162664,0
103319,1
37203,0
11828,1
67146,3
53346,1
127219,3
104157,3
155417,0
32719,3
93752,3
28133,1
29115,0
65759,0
111496,1
134092,3
168672,0
5344,1
171625,1
155478,1
21359,0
25050,0
54595,0
104296,1
29131,0
20269,1
74523,0
175628,1
98168,3
104035,1
76719,0
81300,0
137933,0
153530,3
157034,1
50345,3
37060,1
14198,0
123263,1
115697,1
17994,1
171096,0
163317,3
34710,0
9398,1
135210,0
173118,3
135037,3
57806,3
109704,1
24720,1
39059,1
128923,3
1734,3
124730,3
47559,3
139684,1
174798,3
84596,1
166066,3
108917,0
24525,1
169764,1
22371,1
39646,0
124888,0
88985,1
127283,0
142095,1
107318,1
76333,1
118622,1
148268,3
107908,3
5624,0
168541,0
38483,0
147723,0
103539,3
79694,0
173012,0
144279,0
157365,0
17999,1
1720,1
70657,1
146063,0
60504,3
166343,1
119697,1
114670,0
152324,1
107325,1
16449,3
142303,0
162091,1
81170,1
60964,0
14816,0
97740,3
35647,1
128685,1
21289,0
126119,3
49831,1
158697,0
136006,1
150050,3
133123,4
114293,1
154655,3
78753,0
116634,1
91874,1
176553,0
160822,1
94642,1
134341,3
98361,3
59019,0
98205,0
165872,1
115510,1
81075,0
155285,1
46604,0
30132,1
150482,1
165410,3
54675,1
48036,1
90139,3
12252,1
96069,1
108967,0
77904,1
124886,3
6872,4
116984,1
89810,1
50567,1
9133,1
70053,1
119523,0
126853,1
112050,1
152714,3
104368,0
175961,1
18059,1
99778,1
58482,0
55775,3
130839,1
140026,1
72999,3
80125,0
168583,0
72022,0
109519,1
24938,1
136596,3
164913,0
150671,3
118744,0
118273,1
156675,0
84217,1
157254,3
79603,0
134364,0
149027,0
165338,3
1189,0
68339,1
40784,0
9766,0
106744,1
36068,0
82728,3
75450,1
124696,1
153907,0
15021,1
137341,0
2069,1
117834,0
69897,3
74523,0
161803,0
175394,0
34553,3
120899,3
31131,1
25186,1
31638,0
153545,1
60244,1
52280,1
121678,0
93569,1
18455,0
148408,1
88814,0
88699,0
39352,1
106622,1
142731,3
147972,4
40398,0
109427,1
165167,1
81515,3
104165,0
128584,3
176650,3
37239,0
118674,0
132654,0
84540,0
47780,1
7024,3
77212,0
94357,1
12496,0
149744,3
78294,1
110338,1
26278,1
157085,3
130997,3
87540,3
41845,1
41641,0
18032,1
120713,0
157932,0
56419,0
129586,3
124592,1
68228,1
44515,4
126689,0
91339,0
74200,1
51492,3
142130,1
130509,0
57946,1
40146,3
136181,3
16497,4
65349,3
45306,3
172934,0
144569,1
128002,3
124712,3
130176,1
41106,0
55948,1
86365,1
60854,0
123073,1
54475,1
94071,1
96430,0
22329,1
57912,0
155419,0
83799,1
167553,3
29776,0
75320,3
99109,0
138074,0
62836,0
102522,3
126449,1
98672,1
125161,1
135416,1
27107,1
144006,0
135183,1
108469,0
63869,1
74025,3
46005,0
80608,0
119987,3
156366,1
30991,1
115085,3
61819,0
25443,3
168060,1
6250,0
142020,3
134085,0
13146,3
167618,1
172815,0
110233,3
51300,0
105870,3
79857,0
132935,0
126737,1
157670,0
6041,1
88219,0
131804,0
46143,1
117512,3
50022,1
103770,3
4442,1
3886,0
25777,1
108681,3
16793,1
10410,0
156244,1
75555,0
32917,1
62146,0
115613,3
62369,0
34541,3
4564,0
96806,0
35929,1
126796,1
131124,3
1936,3
115001,1
100965,3
99406,3
71912,3
86468,0
86968,1
60013,0
10444,1
85314,1
10778,1
124788,3
90226,1
119474,0
96813,0
169066,0
136423,0
169411,0
150815,1
64332,3
141192,3
42676,0
64551,3
73341,1
62710,3
96600,3
154858,0
172448,0
53072,0
87193,0
7131,0
124938,0
170524,0
167424,3
71791,0
8188,0
9558,0
174481,1
80289,0
13249,0
172069,3
53063,1
152040,1
101576,1
163734,1
66927,0
111488,1
127864,0
70540,0
159652,1
118350,4
3051,1
163977,0
1141,3
138894,0
153992,3
78116,3
109594,0
102330,1
151238,3
120056,0
32564,3
69098,0
36329,0
88570,0
1398,1
9542,1
114674,0
60494,1
112783,0
103485,1
5344,1
76682,3
50475,0
173271,0
145485,1
70331,1
5593,3
157852,0
25873,3
118980,0
165484,3
160524,3
144576,1
95347,1
116792,0
166227,0
175895,3
141484,0
32892,1
114052,0
123619,0
136131,0
121442,1
138254,1
98419,0
93447,0
169608,1
98662,1
3589,1
133680,1
92042,0
40949,1
160805,1
121093,3
121734,1
124131,1
17859,0
160110,0
67513,0
45260,1
126695,0
59850,1
89212,1
77855,4
69123,1
18192,0
43834,1
87838,0
162304,0
172163,0
175039,3
123293,1
80253,0
165092,3
46476,0
65798,0
74964,0
45225,0
124964,0
117824,3
171351,3
43652,0
44493,1
159129,0
102345,0
27214,0
30343,1
159614,1
99327,1
35174,0
102329,1
95826,3
19601,1
148218,1
112951,1
158685,3
165991,1
110661,0
71644,1
25525,0
100683,0
151753,0
23741,3
123413,3
2957,3
72129,1
76070,0
51004,3
15804,0
81573,3
112352,4
156670,0
30065,0
168373,1
93806,1
165151,3
140111,0
54126,1
164478,1
149470,3
76074,1
126194,3
148598,3
51899,1
114162,0
17894,1
52406,1
171501,0
38120,0
39568,1
82133,1
147188,0
91209,0
23860,0
62734,0
77459,0
31203,3
122288,3
110124,0
48480,0
86308,0
160544,1
99592,3
118883,1
146758,1
138432,0
124822,0
27830,1
108496,0
65065,0
175659,0
5882,1
50849,0
59633,3
105498,1
167023,1
114106,0
29600,0
67241,0
156789,1
164169,3
27587,1
155042,1
5602,0
71246,0
115105,0
112703,0
119998,0
47774,1
64266,0
152658,0
104035,1
113343,0
175412,3
141324,3
111531,3
81426,0
24302,0
93689,3
156337,0
31379,3
35416,0
153018,0
90356,0
135799,1
157475,3
20933,0
24422,1
15124,0
49404,1
14746,0
168263,1
60221,1
62969,3
108271,0
62560,1
169422,3
154980,0
116477,1
118161,0
59176,0
17090,1
174342,1
91911,3
98523,0
98211,1
91951,0
138701,0
126496,0
155228,0
86580,0
177552,0
76413,1
68346,1
48487,1
99770,0
163031,3
138174,0
117156,3
86976,3
140179,0
34489,1
40407,1
41106,0
131755,0
84894,1
165446,0
147272,1
37105,0
66351,1
90986,0
98086,1
94503,4
13956,3
32415,3
114255,1
33951,3
142481,1
141032,0
164893,0
165913,3
111124,3
113395,1
85461,1
61472,0
163359,3
25594,1
32018,0
28135,1
92994,1
129166,3
74109,3
83979,1
92994,1
45483,0
25200,1
142386,1
165543,1
108566,0
36659,1
48949,1
155965,0
140975,1
68780,3
44721,0
87545,1
23958,0
9567,4
139146,1
17671,0
129374,0
173775,1
113010,0
110994,1
176909,1
171272,1
127783,4
41370,0
90087,0
149170,1
12876,1
62944,0
151408,1
66010,3
133663,1
131359,0
54805,1
90267,1
53479,0
98889,1
124363,1
136727,3
143960,0
47636,3
9454,0
13533,1
146038,3
77659,0
46013,1
31525,0
140434,1
52544,1
100077,1
170105,1
67348,3
6937,1
70292,1
23840,1
94103,1
62776,3
74319,1
167048,0
109880,0
4681,1
62621,1
96003,1
19749,1
156709,3
67962,3
50830,1
152316,1
94503,4
29893,0
60580,0
90429,3
52507,1
22238,0
27238,1
38697,1
131359,0
66834,0
169362,1
3129,0
35091,4
55618,0
25219,1
107412,1
125598,1
76442,1
77119,3
20341,0
106370,4
36264,0
9766,0
95960,3
88476,3
18663,3
3665,3
156566,1
29129,1
133523,0
79248,0
125280,1
156331,1
175765,1
68406,1
169389,0
68352,1
160706,0
151501,1
138179,1
59485,3
49639,1
132675,0
124827,1
4866,1
128123,3
78654,1
84138,3
50602,1
128840,0
111230,0
75302,0
99422,1
9567,4
143067,1
142795,1
71446,1
106939,0
90058,0
159024,3
4405,1
3378,0
47634,1
102449,0
139874,1
103574,1
4962,3
125979,0
112352,4
6396,1
37687,1
78708,0
25535,1
98926,0
138450,1
168405,4
53255,1
163702,3
117974,1
76264,1
153125,0
68639,0
153416,0
1846,1
9379,0
140621,1
117845,4
174579,1
95268,1
24349,1
177529,1
103934,0
65921,3
165403,0
122805,0
36523,1
160555,1
22410,1
96311,1
80624,0
45819,0
41166,0
159031,0
592,0
94102,1
49578,3
19425,1
113696,0
114650,0
3826,0
79627,1
128730,1
5722,1
9915,1
64787,0
98334,0
20855,1
69801,3
71457,1
12467,3
41083,0
13732,3
42847,3
167524,1
165592,3
45807,1
127343,0
65673,0
4384,1
176914,1
145105,0
132498,0
64463,0
68231,1
83494,0
71040,1
67693,1
51947,0
171595,1
147614,3
163727,1
21181,0
144576,1
171698,1
29216,3
118359,1
86262,0
72280,0
72456,0
32534,1
152922,1
164326,0
42729,0
113738,1
173633,1
11930,1
13357,3
35388,0
117371,1
84735,0
88500,0
87190,0
65228,0
9294,0
113930,0
1196,1
44357,0
145965,0
8922,0
71652,3
177299,1
159808,1
170708,3
61911,0
81456,1
137005,1
155084,0
159498,0
40145,0
103458,3
49536,1
113047,0
123283,1
122647,1
101828,3
124319,1
172331,0
20918,1
16497,4
20963,1
129554,1
97702,1
46609,1
87125,0
83298,0
119503,0
91596,3
84079,1
173165,4
138344,0
155333,0
12565,1
12529,0
165584,0
143820,0
38961,1
117903,1
170546,1
94665,0
173145,1
166972,1
169695,0
100502,1
22582,0
131874,2
44075,3
5240,0
163636,1
10538,0
53874,0
70098,1
39995,1
9182,3
152286,0
139040,0
10046,3
158190,1
28316,1
21543,0
159106,4
161506,1
123907,1
2984,3
24875,0
173462,0
121304,1
159521,1
90139,3
78962,1
81679,1
7978,1
31750,1
22899,1
60777,0
105914,1
46160,1
67548,1
14153,3
137535,0
23412,0
65097,1
122652,1
142287,1
137460,0
150990,1
102528,0
157013,0
39179,3
75138,1
101128,1
160309,1
13579,0
106535,0
156940,0
145505,1
96886,0
39215,1
37960,1
109492,0
61093,1
15675,1
8787,0
118414,1
61247,1
38691,1
173426,1
71556,0
12009,1
28057,1
35029,3
171526,0
73894,0
158621,0
150065,1
155533,3
130507,0
50129,0
51955,3
157336,3
33913,3
170747,0
152922,0
3944,1
29039,1
65167,0
14689,0
10256,3
15156,1
85690,1
158908,3
112993,4
32114,1
153571,0
82996,1
103531,1
54389,1
117312,0
135639,0
31946,0
174116,3
145064,3
147799,3
58527,0
172923,0
106423,3
59770,1
88442,3
21038,0
77212,0
112158,0
84131,0
174008,0
95395,1
14445,1
168364,1
69393,0
28589,1
63870,0
147670,1
174996,0
133656,1
32379,1
99832,0
89614,0
68573,1
162992,0
73305,3
82014,0
22825,0
29638,1
140757,3
116696,1
174128,0
175581,3
139088,1
106914,3
125810,1
83266,3
61851,1
133310,3
35669,1
129421,1
71995,1
124838,1
127356,1
145845,0
79902,1
30832,3
37719,0
65448,1
84748,0
21373,0
141016,0
42126,0
143551,0
124891,0
46865,1
24880,1
13407,0
129699,1
145470,1
74060,1
97009,0
141897,1
95125,3
154604,0
91476,1
29548,0
78072,3
98829,1
81554,0
126174,3
12294,1
59561,1
130268,0
18183,0
128636,1
48147,0
139906,0
59134,0
142230,3
141893,1
13125,3
41835,1
100167,0
136960,1
82375,1
164294,1
23982,0
45522,1
61843,0
20709,3
102470,1
78610,0
125693,1
105493,0
159106,4
51876,0
81317,1
151493,0
118963,1
30840,0
142865,3
63961,0
20628,1
149243,0
13474,1
103569,1
3107,0
153629,0
6204,3
147466,1
1756,0
50216,0
14863,3
91838,1
165592,3
28798,3
139980,1
19640,3
168501,3
3377,3
156085,1
157085,3
105752,0
81501,1
135765,1
101674,3
126737,1
70254,3
163963,0
62982,3
74574,1
158684,0
30161,0
83915,1
24818,1
81695,1
83122,0
163118,0
167880,1
981,1
131970,0
101009,1
104317,0
176519,1
153679,1
17644,0
37322,1
173391,3
135757,0
132451,1
79680,0
110791,1
20954,0
119779,1
117151,1
17130,1
15996,1
2543,1
4903,1
119993,1
62065,1
177311,1
17617,1
10400,3
52738,1
7881,1
68105,0
108856,3
29066,1
28360,3
114041,1
77416,0
89235,0
22058,0
19088,0
111128,1
36582,3
60061,1
81978,1
34885,1
174641,0
96374,3
67395,1
3012,0
85905,0
2743,0
110549,0
169776,0
158099,3
122448,1
103706,1
74542,0
166231,1
33438,1
61416,0
43341,0
131886,0
89302,1
144783,1
134479,3
84096,1
51422,0
7547,0
114487,0
93247,3
99992,4
123360,3
176983,1
163317,3
13469,0
157786,0
11695,0
45861,3
78013,3
90053,1
94651,1
38895,1
17556,1
147287,0
169322,1
157470,0
137047,0
